-0.67934	-0.043813
0.32131	-0.5788
0.74878	0.39433
0.54157	0.58378
0.01878	0.6657
0.052113	-0.35324
0.5922	0.48078
-0.50185	0.13515
0.5451	0.61996
0.31061	0.68615
-0.12731	0.47793
0.2467	-0.62837
0.29769	-0.6475
-0.47864	-0.23941
0.31866	-0.50436
0.64209	0.22337
0.58805	0.50215
-0.48145	0.94576
0.55272	-0.36399
0.28588	-0.4991
0.24905	-0.63786
-0.26847	0.37069
-0.3438	0.96602
0.85583	0.48069
0.86535	0.7044
0.2901	-0.52987
0.49343	0.59916
-0.32341	0.58206
0.21573	-0.54615
-0.30321	0.42543
-0.43333	-0.12134
0.33481	-0.52958
-0.30158	0.57785
0.20259	-0.41993
0.82723	0.19049
0.52974	0.46161
0.18479	-0.36499
0.4976	0.44637
-0.41738	-0.15135
0.78854	0.43402
-0.46864	-0.21707
0.33192	0.49884
-0.84867	-0.17701
-0.44472	-0.26826
-0.29991	0.59989
0.58622	0.75118
0.2472	-0.57124
0.27584	-0.58436
-0.32842	0.1137
0.86994	0.52143
0.43354	-0.23197
-0.13137	0.67187
0.54905	0.49133
0.18537	-0.84403
-0.37619	0.73317
-0.23449	0.54726
-0.30999	0.060103
0.13963	-0.34871
-0.49226	-0.20045
-0.36522	0.92795
0.60028	0.49985
-0.38505	0.52639
0.27985	-0.55706
0.073064	-0.42394
0.59193	0.48152
0.16769	-0.24705
0.40867	0.25875
-0.13696	0.59302
0.25623	-0.11531
0.87715	0.40539
-0.29029	0.72049
0.28887	-0.48383
0.42446	0.46616
-0.55861	-0.067521
-0.59219	-0.073024
-0.51983	-0.082996
-0.34529	-0.068399
-0.14934	0.23499
-0.20897	0.34021
-0.50692	0.66785
-0.25731	0.32591
0.57556	0.39283
0.84445	0.32354
0.33069	-0.46873
-0.27489	0.61228
-0.75101	-0.102
-0.49475	-0.58284
0.5889	0.52437
0.28457	-0.45375
-0.82802	-0.28986
0.13413	-0.56559
-0.37936	-0.010114
0.54628	0.30864
-0.48614	-0.032846
-0.062487	0.73407
0.48672	0.46716
0.62377	0.47691
-0.29302	0.60372
0.69113	0.48329
-0.58347	-0.46125
0.33112	0.57973
0.61481	0.52901
-0.6749	-0.32835
0.57978	0.4771
0.57547	0.55826
0.97498	0.58233
-0.24845	0.54898
0.50276	0.64895
0.34806	0.38904
-0.3874	-0.27256
-0.64506	0.52074
0.63822	0.17718
-0.2186	0.068649
0.34064	-0.4327
-0.44398	0.65985
-0.32788	0.36155
0.32925	-0.23848
0.55162	0.74921
0.64029	-0.38801
0.59786	0.48851
0.58955	0.57812
-0.1767	0.66898
0.61129	-0.61271
-0.12476	-0.25852
0.52942	-0.77335
0.62484	-0.28522
0.60607	0.50056
0.81905	0.23154
0.37962	0.62329
0.038826	-0.69524
0.6061	0.46664
0.19864	-0.2027
-0.4458	0.42993
0.57704	-0.21673
0.41983	-0.33859
0.5496	0.35975
-0.020384	0.46347
-0.36661	-0.56132
-0.54877	-0.20296
-0.17164	0.58717
-0.47296	0.35573
0.41817	-0.32716
0.58797	0.5356
0.42234	0.78613
0.55417	-0.37731
0.24238	-0.29345
0.68797	0.34294
-0.36705	0.78069
-0.4261	-0.46388
0.4777	0.51418
-0.30208	0.92047
-0.31154	0.36395
-0.30455	0.59929
0.27414	-0.48271
-0.20674	0.63033
-0.59115	-0.23572
-0.56391	-0.23702
-0.63219	0.77853
-0.66027	-0.33482
-0.36316	0.63634
-0.28554	0.62889
0.27701	-0.23581
0.27892	0.45435
0.48663	0.51593
-0.13762	0.58152
0.51997	0.53055
-0.13049	0.35335
0.26978	-0.48302
-0.20145	0.54773
0.41157	0.53752
-0.29899	0.93716
-0.68606	-0.14617
-0.5071	-0.19903
-0.29664	0.59788
0.20606	-0.25968
-0.14962	-0.19422
0.16656	-0.20055
-0.48191	0.50321
-0.44124	0.61335
-0.4923	0.61429
-0.04796	0.54686
0.41111	0.56998
-0.25622	0.62076
0.35544	-0.11507
0.64637	0.1548
-0.24947	0.60041
0.046663	0.49441
0.811	0.63904
-0.46846	-0.41993
-0.44688	0.50121
0.36099	-0.45404
-0.53281	0.0030668
0.47437	0.67506
-0.41422	-0.29608
-0.072435	-0.62166
-0.69495	-0.3738
0.73475	0.37416
0.30702	-0.72391
-0.17444	-0.4246
0.65561	0.52515
-0.40973	0.3215
0.54125	0.45735
0.55089	-0.47995
0.47834	0.59059
-0.3707	-0.13318
-0.46909	-0.057523
0.59423	0.76417
-0.58253	-0.073508
0.48112	0.3558
0.44877	0.33499
-0.21994	-0.45988
0.059662	0.55866
0.59547	0.50095
-0.26551	0.0083785
-0.11994	0.57308
0.44462	-0.8015
-0.4685	0.17184
-0.6938	0.016973
-0.50114	-0.59163
0.31763	-0.63331
0.4793	-0.49564
0.52214	0.6021
-0.22418	0.37633
0.78289	0.42692
0.39826	-0.75467
0.33113	-0.52406
-0.34663	0.48836
0.65887	0.40942
-0.53265	-0.3006
-0.84556	-0.22939
-0.56663	-0.1997
-0.70857	0.064812
0.28391	-0.38402
-0.32889	0.69032
-0.67411	0.027679
0.4301	0.22574
-0.28003	0.60287
-0.33463	-0.10053
-0.23367	0.61065
0.24034	0.33646
0.46188	-0.42299
-0.30045	0.60827
-0.56364	-0.15865
-0.28937	0.36249
-0.50043	0.34059
-0.24574	-0.015589
0.14111	-0.72021
-0.56844	-0.159
-0.58124	0.66134
0.64589	0.52986
0.15943	-0.32065
0.26649	-0.4706
-0.55413	-0.11058
0.22079	-0.58706
-0.46401	0.92123
-0.30154	0.48181
0.28865	-0.25312
0.28922	0.26074
0.32068	0.78069
-0.41782	-0.16597
0.15622	-0.6497
0.31279	0.43898
0.44354	-0.37503
0.27583	0.4657
-0.79892	-0.0080938
0.35122	0.48563
-0.21377	-0.46504
0.44412	0.71583
0.24213	-0.49518
0.41029	-0.18625
0.70165	0.64168
0.29615	-0.49223
-0.52745	0.62699
-0.17741	0.4336
-0.45706	-0.22387
0.28157	0.49694
-0.081667	0.45576
0.22233	0.48126
-0.24641	0.6787
-0.45124	0.039641
-0.16173	0.57648
0.62591	0.49177
0.78396	0.56161
-0.18772	-0.24426
0.64342	0.4957
-0.5206	-0.56576
-0.60573	0.60691
-0.47432	-0.14505
-0.50179	-0.19479
-0.56663	-0.30859
0.55348	0.56477
-0.44904	-0.21366
0.5651	0.37937
-0.47039	-0.19845
0.59462	0.25204
0.5997	0.79922
0.50866	0.5198
-0.50877	0.39069
-0.73431	0.032099
0.29947	0.28847
0.71212	0.23926
-0.49973	-0.23767
-0.53035	-0.54304
-0.31122	0.38783
-0.1945	0.54903
-0.33443	-0.30727
-0.098468	0.56763
-0.23385	0.28984
0.58158	0.49155
-0.48939	-0.2125
-0.41822	0.83423
-0.77856	-0.20356
-0.49767	0.31957
-0.17466	0.57352
0.26947	-0.75375
-0.5073	0.60699
-0.04447	0.68033
0.26906	-0.55627
-0.39129	0.3992
-0.030536	-0.27922
0.56146	-0.24768
-0.32442	-0.22925
0.91667	0.28312
0.83367	0.3782
-0.82736	-0.31133
-0.32789	0.42584
0.70188	0.5585
0.26286	-0.14081
0.5496	0.48926
0.31278	-0.4974
0.48483	0.70356
0.063587	-0.37826
-0.34289	0.6071
-0.27602	0.61839
-0.26332	0.68089
-0.28292	-0.10957
0.25845	-0.53435
-0.31447	0.057085
-0.0034341	0.81832
-0.50109	-0.35785
0.61878	0.35559
0.25893	-0.54251
0.19436	-0.68619
-0.57698	0.49524
0.22683	-0.46274
0.64157	0.56146
-0.45011	-0.19348
-0.34831	-0.25311
0.26954	0.44783
-0.24863	0.52608
-0.083427	0.81793
-0.55944	-0.25326
-0.50273	-0.088624
-0.83974	-0.14701
-0.48536	-0.13827
0.73144	0.58581
-0.34253	0.58359
0.33411	0.47938
0.5598	-0.36347
-0.82905	-0.28443
-0.50545	-0.20172
0.3619	0.61172
0.29596	-0.47317
-0.43611	-0.14814
-0.20977	0.74666
-0.67831	-0.5399
-0.42736	0.58272
0.24187	-0.57559
-0.12925	-0.25122
0.19838	-0.72796
0.80299	0.59285
-0.86975	-0.22253
-0.65532	0.75461
0.18701	-0.82291
-0.58971	-0.18184
0.44099	-0.27541
-0.39645	0.35833
-0.25908	-0.12804
-0.40287	0.31314
-0.42113	-0.17992
0.62333	-0.63359
-0.031568	0.80627
0.49198	0.49276
0.56901	-0.54918
-0.37806	0.70534
-0.39787	0.70537
0.27135	-0.53352
-0.10309	0.26918
-0.33843	0.71976
0.56003	0.89102
0.4743	0.72521
0.28329	-0.55754
-0.36478	-0.24694
-0.62833	-0.34477
-0.37924	-0.10935
0.20435	-0.53425
0.70744	0.40184
-0.5101	-0.22377
-0.38943	0.33827
-0.17429	0.8827
0.29935	-0.36041
-0.53169	-0.21167
-0.23861	0.62076
-0.37364	0.79458
0.55254	0.47995
0.42477	-0.45074
-0.36236	0.39955
0.60702	-0.36753
0.50898	0.3693
-0.31994	0.58924
-0.65359	-0.32537
-0.39291	0.57604
-0.56214	-0.15099
-0.26473	0.59112
0.56668	-0.4362
0.41528	-0.36645
-0.65986	0.43996
0.10667	-0.38817
-0.48996	-0.1828
0.48426	0.39119
0.70851	0.46509
0.30346	-0.89722
0.30835	-0.18828
-0.47408	0.71477
0.76374	0.70618
-0.37741	0.61765
0.3239	-0.48723
-0.47298	0.58025
0.32436	-0.5016
0.27762	-0.38002
0.28592	-0.5284
0.50782	0.50498
-0.49842	-0.22758
0.53154	0.46377
0.14766	-0.58105
-0.23712	0.42444
0.44468	0.42845
0.22939	-0.40272
0.36734	0.39923
-0.40507	0.51606
0.49765	0.82335
0.45445	0.54987
-0.1185	0.5983
-0.33163	-0.2583
-0.29442	-0.046253
-0.085096	0.39765
-0.29567	0.70171
-0.55811	-0.076104
-0.37124	-0.36488
-0.52691	-0.51375
-0.47597	-0.18564
0.44153	-0.5862
-0.28947	0.64846
0.60324	0.48809
0.41446	0.26525
0.53772	0.48889
-0.41428	0.081358
0.10198	-0.16027
0.54641	0.43873
-0.58648	0.77901
-0.58772	-0.26574
0.25174	-0.55296
0.76938	0.5124
-0.11023	0.43976
-0.33308	0.077503
0.29595	-0.50221
-0.39373	-0.46018
-0.27245	0.5355
0.46577	0.49759
-0.42302	0.71874
-0.30145	0.59878
0.15876	-0.49802
0.43504	-0.39669
0.59806	0.37223
-0.31997	0.57319
0.53087	-0.22413
-0.27517	0.6064
0.17726	-0.28599
-0.013109	-0.35949
-0.3631	0.4275
0.36817	0.73079
0.17648	-0.22851
0.68874	0.57269
0.74625	0.18913
-0.23965	0.70549
-0.35644	-0.20384
0.41919	0.46821
0.59627	0.47709
-0.39858	0.62103
-0.063854	0.58157
-0.51501	-0.2968
-0.3317	0.6003
-0.38972	-0.18197
0.24261	-0.5636
-0.57527	-0.1859
-0.61657	0.55265
0.12095	-0.7382
0.45862	0.4357
-0.15256	0.54872
-0.48536	0.56088
-0.046939	-0.61784
0.61179	0.58651
-0.21854	-0.46509
0.59896	0.49804
0.74601	0.40107
0.56951	-0.39725
-0.1045	0.67016
-0.7086	-0.092545
0.59561	0.11726
-0.0064052	-0.71999
-0.28875	0.6474
0.3398	-0.25767
-0.46286	0.34115
-0.49648	-0.19386
-0.35381	-0.053898
-0.88833	-0.26034
0.5635	0.62044
-0.48118	0.47527
0.37166	-0.51055
0.30688	0.34537
-0.54977	0.86703
-0.34997	-0.055985
0.41739	0.54461
0.4726	-0.28904
-0.36569	0.74821
0.64469	0.72512
-0.54357	0.14206
-0.24484	0.48519
-0.4978	-0.18311
-0.8767	-0.11052
-0.30779	0.58594
-0.51543	0.52907
-0.49831	-0.21767
-0.50517	-0.17883
-0.69756	-0.22075
-0.52089	0.12681
0.76052	0.51736
0.60665	0.21678
0.63801	0.59241
-0.3908	-0.46414
0.31593	-0.38065
-0.30918	0.54747
0.36213	-0.49835
-0.73841	-0.28574
0.29023	-0.41772
-0.60608	-0.15731
-0.71087	-0.22917
0.876	0.68177
0.3711	0.62469
0.76775	0.44977
-0.0054427	-0.69454
-0.22432	0.61599
0.3358	0.45865
-0.41044	-0.16267
-0.66707	-0.34066
-0.77407	-0.47189
-0.0073015	0.4787
-0.50379	-0.40236
0.54005	0.28721
0.34434	-0.52
-0.46435	-0.1877
0.3388	0.34262
0.50481	0.44237
-0.6885	-0.11442
0.63002	0.44034
0.61954	0.60318
-0.50598	-0.21856
-0.3217	-0.27066
0.86328	0.33028
-0.49883	-0.20169
-0.42739	-0.22459
-0.65021	0.69489
-0.40336	0.45677
0.78065	0.54506
-0.67097	-0.03
0.37886	0.1721
-0.63097	-0.065482
-0.38308	0.45979
0.56306	0.63588
0.37081	-0.40899
-0.33195	-0.31554
0.41154	0.36587
-0.35044	0.58201
0.93035	0.64584
-0.40529	-0.43641
0.45138	0.74938
0.3965	0.67905
0.059994	-0.70862
0.8206	0.58689
0.13487	-0.35
0.39668	-0.71357
0.56176	0.5264
-0.36104	-0.08628
0.34193	0.52152
-0.49341	-0.25503
-0.49026	-0.21985
0.45269	-0.45464
-0.25865	0.53301
0.13704	-0.64127
-0.31309	0.6284
-0.40092	-0.58119
0.079349	0.71235
-0.284	0.6761
0.70063	0.54429
-0.31639	-0.12516
0.10123	-0.61099
0.36321	0.2044
0.586	0.13926
0.66749	0.3113
-0.25779	-0.22863
0.62202	0.53271
-0.58294	0.8543
-0.35823	0.67719
0.58607	0.50024
-0.7582	-0.2048
-0.22372	0.8174
-0.59938	-0.25147
-0.50358	-0.12214
-0.47125	-0.11467
0.85906	0.55117
0.25071	-0.49284
0.6133	0.63718
-0.1087	0.45834
-0.4169	-0.17437
0.27015	-0.50518
-0.57591	-0.17713
0.1669	-0.26742
-0.39334	-0.51325
0.55544	-0.50683
-0.72029	0.015064
0.4692	-0.17472
0.33741	-0.67176
-0.59089	-0.018074
0.56205	0.51563
0.30125	0.54639
0.29503	-0.49728
-0.39272	-0.24015
0.27089	-0.6007
-0.22661	-0.28079
0.56006	0.59644
0.40512	-0.49473
0.61926	0.85979
0.59876	0.40975
0.31547	-0.30125
0.49792	-0.63627
0.37455	0.57932
0.053878	-0.33964
0.79044	0.21602
-0.48535	0.65699
-0.54938	0.75353
-0.60931	-0.45014
-0.10167	0.43325
0.8987	0.67595
-0.58203	0.086302
0.20711	-0.37627
0.65053	0.4368
0.80353	0.64904
-0.44776	-0.34029
-0.42915	0.17509
-0.46117	0.47725
0.28905	-0.68233
0.55225	-0.53743
0.48689	0.30129
0.6848	0.53425
-0.52091	-0.24962
-0.50355	-0.21031
-0.56377	-0.10127
-0.33358	0.79719
-0.27419	0.38916
0.17474	-0.25872
-0.60542	0.18539
-0.27198	0.45529
0.60137	0.50487
0.30527	-0.17519
-0.42837	-0.25575
-0.72197	-0.25448
-0.53474	0.15003
0.59155	-0.4389
0.48541	0.29585
0.56095	0.59141
-0.17382	0.87105
0.082992	-0.62875
0.58661	0.6541
0.43696	0.30759
-0.55712	-0.32676
0.028655	-0.5684
-0.36894	0.51989
-0.42921	-0.10492
-0.83946	-0.35235
0.49304	0.3502
-0.30031	0.59252
0.32073	0.42895
-0.44462	-0.13701
0.77491	0.46569
0.39327	0.59214
0.24328	-0.37934
-0.54973	-0.26117
0.59144	0.39392
-0.38656	0.76082
-0.29696	0.3097
-0.12165	0.69437
0.73921	0.61886
0.069636	0.57641
-0.30955	0.65419
0.30072	0.39818
-0.23645	0.36195
-0.39878	-0.2321
-0.27095	0.64717
0.61838	0.49916
-0.11685	0.86075
0.57632	0.75917
0.19668	-0.38849
-0.666	0.75402
0.59105	-0.39388
0.87634	0.39499
0.58145	0.47405
0.29922	-0.33488
0.081862	-0.67863
0.022546	0.74441
-0.54082	0.88445
-0.13813	0.466
-0.79888	-0.23463
0.66206	0.51083
-0.55163	-0.1212
0.30635	-0.51965
0.67444	0.67039
0.0086297	-0.61008
0.74032	0.55537
0.73026	0.6386
-0.21146	0.73129
0.9006	0.30505
-0.1267	0.49886
-0.23056	-0.11
-0.39743	-0.45069
-0.7486	-0.38852
-0.29123	0.30534
-0.42583	-0.07042
0.20293	-0.16896
-0.14178	0.71186
0.18421	-0.50276
0.63655	0.89483
0.94667	0.49916
-0.28822	0.65153
-0.29923	0.60175
-0.46572	0.12634
0.26392	0.67457
-0.35571	0.68786
0.58159	-0.24952
0.51269	-0.46542
-0.72708	-0.13537
0.83354	0.43185
0.57974	0.3833
0.34018	-0.53554
0.49327	0.36976
0.62769	0.48004
-0.15352	0.57986
-0.57915	-0.23368
-0.12569	0.56109
-0.52834	0.074584
-0.51377	-0.23043
0.29675	-0.45968
-0.57517	0.044156
0.54939	0.4847
-0.11028	0.68598
-0.57913	-0.24348
-0.33182	0.61013
0.62409	0.44502
-0.32668	0.55221
-0.39558	0.76596
-0.30689	0.60129
-0.32295	-0.51592
0.83599	0.18943
0.52598	-0.38257
0.65419	0.49247
0.23683	-0.29237
0.2063	-0.67334
-0.10655	0.90049
0.10915	-0.45734
0.361	0.57014
-0.55986	0.41477
0.5757	0.55628
-0.27685	0.04982
-0.13644	0.57936
0.73676	0.35842
-0.60863	0.07234
-0.23065	0.54961
-0.1195	0.32775
-0.46473	-0.31082
0.44752	-0.51666
0.66279	0.34203
0.055541	0.76947
0.77236	0.22495
-0.36274	0.76578
-0.47373	0.70542
0.85987	0.53888
-0.13895	0.58822
-0.71406	-0.52021
0.19651	-0.34913
0.27361	-0.50934
0.074364	-0.51479
-0.52128	-0.32696
0.5783	0.39473
0.042765	-0.3871
-0.29379	0.93045
0.50076	0.69795
0.57213	0.72003
-0.32723	0.6171
-0.65525	0.60222
-0.30012	0.68693
0.25754	-0.59311
-0.43557	-0.040817
0.35702	0.54806
0.1157	-0.37057
0.19481	-0.5076
0.31359	-0.55225
0.64384	0.61139
0.28149	0.70144
-0.73383	-0.34831
0.60792	-0.5363
0.60882	-0.45328
0.37629	-0.53353
0.40055	0.77338
0.25946	0.63992
0.018475	0.59782
-0.44338	-0.16386
-0.64155	-0.4365
-0.14524	-0.08007
-0.059419	0.6819
-0.58161	-0.35874
0.32053	-0.36682
-0.81208	-0.42537
-0.71591	-0.33537
-0.47245	-0.11201
-0.29293	0.94054
-0.24325	-0.31815
-0.22927	-0.16953
0.50618	0.61172
-0.29895	0.91407
-0.61535	0.0070975
-0.18571	0.31772
0.40891	0.61959
-0.32351	-0.17108
-0.20672	-0.22487
0.70963	0.39383
0.59695	0.49444
0.30748	-0.60003
-0.062273	-0.5788
-0.6372	-0.40189
0.099357	-0.56495
-0.22379	-0.1248
-0.60997	-0.38652
-0.45941	-0.42612
-0.79581	-0.24801
-0.18689	0.37349
0.091554	-0.53912
-0.73277	0.055705
-0.7558	0.050232
-0.4654	-0.22004
-0.40348	0.44479
-0.48151	-0.1563
-0.57355	-0.37982
-0.26694	0.61399
0.35951	0.27407
0.34021	0.59404
0.36581	0.62856
0.58502	0.50431
0.38253	-0.70675
-0.036868	0.61764
-0.21144	0.68275
0.7989	0.33499
0.37186	-0.57746
-0.26519	0.63038
-0.13676	0.67653
0.58142	0.17043
-0.54087	-0.21893
-0.35958	0.37882
-0.10833	0.82859
0.21549	-0.17046
-0.60787	0.084983
-0.21943	0.67698
0.47894	0.33538
0.60586	-0.58388
0.64225	0.41501
-0.49071	0.42087
0.60513	0.49537
0.38613	0.48776
-0.23466	0.75682
0.35228	-0.11149
-0.3942	0.55861
-0.47086	-0.16651
0.50433	-0.59266
0.62453	0.62362
-0.46142	0.14646
-0.41485	0.40945
0.35147	-0.55621
-0.46117	-0.19416
-0.33794	0.55338
0.55893	0.35383
0.71876	0.79377
0.31028	-0.53901
0.78921	0.77175
0.33691	0.28417
-0.35362	0.656
-0.84331	-0.22063
0.56978	0.57746
0.62445	0.51692
-0.52869	-0.11951
-0.22318	0.91477
0.31602	-0.46295
0.57407	0.73706
0.56271	0.34175
-0.42906	0.89641
0.16184	-0.50054
-0.46625	0.64659
-0.66748	-0.33942
0.49684	0.30779
-0.007926	-0.52117
0.60451	0.70632
-0.40904	-0.086338
-0.2426	0.81139
0.098456	-0.65659
0.2815	-0.82189
-0.0019031	0.46708
0.24903	0.46817
0.0072773	-0.3752
0.52805	0.80549
0.40587	0.29376
-0.21307	0.69684
-0.4735	0.94107
0.60905	0.57409
-0.37417	0.38754
-0.28129	0.5522
-0.21026	-0.35189
-0.35428	-0.42744
-0.40691	-0.24382
0.15595	-0.24741
-0.41776	0.49364
-0.5069	-0.35027
-0.15352	0.91585
-0.57654	-0.41708
-0.22176	0.076564
0.39987	0.47031
-0.74305	0.077806
-0.25867	0.91165
